,ts,open,high,low,close,volume
0,1511424000000,0.000158,0.0015,0.000158,0.00021302,1306048.0
1,1511427600000,0.00022,0.00025,0.000185,0.000208,7122396.0
2,1511431200000,0.000205,0.000208,0.0001571,0.0001571,3146726.0
3,1511434800000,0.0001571,0.000165,0.00014502,0.000164,1669513.0
4,1511438400000,0.00016499,0.00017193,0.00015901,0.00017,1264817.0
5,1511442000000,0.00016312,0.0001695,0.00014509,0.00014553,2288152.0
6,1511445600000,0.00014541,0.0001525,0.00014303,0.00014303,1327176.0
7,1511449200000,0.00014987,0.00014999,0.00013902,0.00014199,818796.0
8,1511452800000,0.0001425,0.00014398,0.0001205,0.00013498,1253577.0
9,1511456400000,0.00013498,0.00014776,0.00012702,0.00013499,569743.0
10,1511460000000,0.00013499,0.000137,0.00013102,0.00013102,323279.0
11,1511463600000,0.00013698,0.000137,0.00012691,0.00012691,179691.0
12,1511467200000,0.00013,0.00013688,0.00012708,0.00013,84684.0
13,1511470800000,0.00013498,0.00013499,0.00013,0.00013499,108627.0
14,1511474400000,0.00013499,0.0001411,0.00013002,0.000131,154158.0
15,1511478000000,0.00013101,0.00014089,0.000131,0.00013431,77900.0
16,1511481600000,0.00013431,0.0001409,0.00013431,0.0001409,192535.0
17,1511485200000,0.000138,0.00013801,0.000133,0.00013431,283128.0
18,1511488800000,0.00013431,0.0001439,0.00013431,0.0001439,170930.0
19,1511492400000,0.0001439,0.00014784,0.0001439,0.00014783,509971.0
20,1511496000000,0.00014511,0.0001728,0.00014153,0.0001725,1997160.0
21,1511499600000,0.000171,0.00017998,0.000161,0.00016102,1583367.0
22,1511503200000,0.00016102,0.00016594,0.00014203,0.00014764,1516370.0
23,1511506800000,0.00014764,0.00014764,0.0001353,0.0001353,432876.0
24,1511510400000,0.00013809,0.00014701,0.00013699,0.00014169,392914.0
25,1511514000000,0.00014169,0.00016005,0.000135,0.00016005,1276900.0
26,1511517600000,0.00016005,0.00016005,0.00014181,0.000145,412148.0
27,1511521200000,0.000147,0.000147,0.000142,0.00014498,126025.0
28,1511524800000,0.00014452,0.00014452,0.000143,0.00014443,169998.0
29,1511528400000,0.000141,0.000141,0.000133,0.000133,110771.0
30,1511532000000,0.00013324,0.00013642,0.0001269,0.00013642,257505.0
31,1511535600000,0.00013642,0.00013642,0.00012501,0.0001265,136615.0
32,1511539200000,0.00012501,0.00012747,0.00012,0.00012,502682.0
33,1511542800000,0.00011584,0.00012317,0.00011582,0.00012278,75296.0
34,1511546400000,0.000123,0.00012577,0.0001211,0.0001217,32128.0
35,1511550000000,0.00012177,0.00012177,0.0001211,0.0001211,19926.0
36,1511553600000,0.00012001,0.00012067,0.00010521,0.00011859,374425.0
37,1511557200000,0.00011946,0.00012552,0.00011946,0.00012552,62826.0
38,1511560800000,0.0001186,0.0001186,0.00011004,0.00011004,66302.0
39,1511564400000,0.00011004,0.00011052,0.00010501,0.0001065,389195.0
40,1511568000000,0.00010906,0.00011948,0.00010906,0.00010974,80736.0
41,1511571600000,0.00011008,0.00011039,0.00011008,0.00011012,160588.0
