,ts,open,high,low,close,volume
0,1505275200000,0.000879,0.00088,0.0008,0.00080002,12940.0
1,1505278800000,0.0008521,0.0008521,0.000846,0.000848,46865.0
2,1505282400000,0.000848,0.00086997,0.00082,0.00085,72556.0
3,1505286000000,0.00085,0.00085,0.00080001,0.00080001,40814.0
4,1505289600000,0.000847,0.000847,0.000847,0.000847,2359.0
5,1505293200000,0.000845,0.000845,0.000845,0.000845,100.0
6,1505296800000,0.00084488,0.00084488,0.00075,0.00075001,44787.0
7,1505300400000,0.00075001,0.00075001,0.00075001,0.00075001,0.0
8,1505304000000,0.00075001,0.00075001,0.00075001,0.00075001,0.0
9,1505307600000,0.00075001,0.00075001,0.00075001,0.00075001,0.0
10,1505311200000,0.00083883,0.00083883,0.00083881,0.00083883,8061.0
11,1505314800000,0.00083885,0.00083887,0.00083698,0.00083698,18008.0
12,1505318400000,0.000836,0.000836,0.000775,0.000775,2437.0
13,1505322000000,0.00077582,0.000829,0.00077502,0.000829,18385.0
14,1505325600000,0.00082999,0.00082999,0.00082999,0.00082999,154.0
15,1505329200000,0.00082999,0.00082999,0.00082,0.00082,964.0
16,1505332800000,0.00082999,0.00082999,0.00082999,0.00082999,33.0
17,1505336400000,0.00078004,0.000799,0.00078004,0.000799,2261.0
18,1505340000000,0.00081,0.00081,0.0008,0.0008,4875.0
19,1505343600000,0.00081,0.00081,0.0007752,0.00079005,7252.0
20,1505347200000,0.00083367,0.00083367,0.00079005,0.00079005,7613.0
21,1505350800000,0.000791,0.00080369,0.000777,0.00080367,3381.0
22,1505354400000,0.00080367,0.00080367,0.00077804,0.00077852,2163.0
23,1505358000000,0.00077852,0.00077852,0.00077852,0.00077852,0.0
24,1505361600000,0.00082998,0.00082998,0.00082975,0.00082975,187.0
25,1505365200000,0.00082975,0.00082975,0.00082975,0.00082975,0.0
26,1505368800000,0.00082998,0.00082999,0.0008299,0.0008299,13214.0
27,1505372400000,0.00082989,0.0008299,0.00082,0.0008299,27361.0
28,1505376000000,0.00082989,0.00082999,0.00082989,0.00082999,8802.0
29,1505379600000,0.00082999,0.00082999,0.00082999,0.00082999,11256.0
30,1505383200000,0.00082999,0.00082999,0.00082999,0.00082999,828.0
31,1505386800000,0.000795,0.000795,0.00077517,0.00077517,18734.0
32,1505390400000,0.00077517,0.00077517,0.00077517,0.00077517,0.0
33,1505394000000,0.00078,0.00078,0.00078,0.00078,6269.0
34,1505397600000,0.000781,0.000847,0.00078001,0.000847,7104.0
35,1505401200000,0.00082,0.00083,0.00082,0.00083,9743.0
