,ts,open,high,low,close,volume
0,1506398400000,0.00819,0.0089,0.0066001,0.00753,229792.0
1,1506402000000,0.00769,0.0077598,0.007301,0.00754,59002.0
2,1506405600000,0.00754,0.0076889,0.0074,0.0074,41028.0
3,1506409200000,0.00746,0.00748,0.006601,0.006601,175838.0
4,1506412800000,0.00666,0.00678,0.0059,0.0066988,183558.0
5,1506416400000,0.0066988,0.0067888,0.0063,0.006667,93020.0
6,1506420000000,0.006667,0.00674,0.00641,0.0064999,47115.0
7,1506423600000,0.00657,0.0072,0.00643,0.0072,63003.0
8,1506427200000,0.00671,0.0072986,0.0067,0.006851,70125.0
9,1506430800000,0.0068508,0.0069979,0.0068504,0.00692,22964.0
10,1506434400000,0.006911,0.00708,0.0069103,0.007001,32485.0
11,1506438000000,0.0070016,0.00715,0.0069114,0.00714,44069.0
12,1506441600000,0.0071411,0.007147,0.0068704,0.0069681,30278.0
13,1506445200000,0.0069673,0.00697,0.0068708,0.0069062,17392.0
14,1506448800000,0.0069053,0.0069372,0.0067,0.0068101,27445.0
15,1506452400000,0.0068096,0.0068096,0.0064745,0.0065982,40230.0
16,1506456000000,0.0064803,0.0065984,0.0062281,0.0062735,42227.0
17,1506459600000,0.0062749,0.0064,0.00605,0.0060518,31992.0
18,1506463200000,0.00607,0.0062489,0.00607,0.0062489,30501.0
19,1506466800000,0.0062477,0.0064999,0.0061556,0.0064843,24910.0
20,1506470400000,0.0064989,0.00679,0.0064989,0.006519,33055.0
21,1506474000000,0.0065884,0.0067643,0.00625,0.00625,44198.0
22,1506477600000,0.0063118,0.0066921,0.00625,0.0064,17671.0
23,1506481200000,0.0063995,0.0064993,0.0061,0.00638,44094.0
24,1506484800000,0.006375,0.0063996,0.0062013,0.0063798,22461.0
25,1506488400000,0.0063456,0.0064111,0.0063446,0.0064105,14925.0
26,1506492000000,0.0063662,0.0064999,0.0063662,0.0064433,19382.0
27,1506495600000,0.0064439,0.0064444,0.0061801,0.0061911,35980.0
28,1506499200000,0.006209,0.0062848,0.00615,0.00622,17609.0
29,1506502800000,0.0062279,0.0063287,0.0060106,0.0060984,67442.0
30,1506506400000,0.0060993,0.0061357,0.00586,0.00586,56151.0
31,1506510000000,0.0058619,0.0059997,0.0056542,0.0059333,62117.0
32,1506513600000,0.0059983,0.0059996,0.00551,0.0055104,76017.0
33,1506517200000,0.0055115,0.00556,0.00491,0.0055496,131954.0
34,1506520800000,0.0055496,0.0055499,0.0047617,0.0052002,168795.0
35,1506524400000,0.0052019,0.00527,0.0047,0.0051,172974.0
36,1506528000000,0.0050516,0.0057,0.0048999,0.0049,216761.0
37,1506531600000,0.0050401,0.0056184,0.005034,0.005498,41809.0
38,1506535200000,0.0054974,0.0056888,0.0053377,0.0055107,57289.0
39,1506538800000,0.0055078,0.0056878,0.0055013,0.0055958,9590.0
40,1506542400000,0.0055958,0.0062442,0.0055178,0.0062442,30091.0
41,1506546000000,0.0061066,0.0064444,0.0055001,0.0057,51190.0
42,1506549600000,0.0057,0.0058328,0.0055,0.0055,27964.0
43,1506553200000,0.0055017,0.0057133,0.0054,0.0056853,21164.0
44,1506556800000,0.0056851,0.0057418,0.0055626,0.0057418,22633.0
45,1506560400000,0.0057434,0.0059018,0.0057419,0.0058964,30701.0
46,1506564000000,0.0058972,0.0058976,0.0057101,0.005757,32788.0
47,1506567600000,0.005757,0.0058789,0.005322,0.0054027,44374.0
48,1506571200000,0.0054984,0.00588,0.00545,0.00588,55170.0
49,1506574800000,0.00588,0.0060935,0.0055335,0.005731,115314.0
50,1506578400000,0.0057295,0.0058,0.005525,0.0055253,25098.0
51,1506582000000,0.0055251,0.0057956,0.005208,0.0052778,60227.0
52,1506585600000,0.0053689,0.0054878,0.0051701,0.0052224,30319.0
53,1506589200000,0.0051791,0.0053855,0.00517,0.0052206,31617.0
54,1506592800000,0.0052154,0.0053871,0.0052149,0.0052809,24176.0
55,1506596400000,0.0053188,0.0057476,0.005275,0.0054995,36912.0
56,1506600000000,0.0054999,0.0057812,0.005429,0.0055969,42050.0
57,1506603600000,0.0055969,0.0056955,0.0055032,0.0055707,20968.0
58,1506607200000,0.0056837,0.0058,0.005571,0.0057133,30830.0
59,1506610800000,0.0057952,0.0060127,0.0055626,0.0057882,67341.0
60,1506614400000,0.0059178,0.0059178,0.0055698,0.0056962,24515.0
61,1506618000000,0.0056962,0.0056996,0.0055531,0.0055987,25547.0
62,1506621600000,0.0055568,0.0056784,0.0055014,0.0055526,21864.0
63,1506625200000,0.0055528,0.0056785,0.00555,0.0056785,6607.0
64,1506628800000,0.0056004,0.0057892,0.0055559,0.0056303,2605.0
65,1506632400000,0.005632,0.0057759,0.0055632,0.0057759,11790.0
66,1506636000000,0.0057742,0.005799,0.0056,0.0056603,11033.0
67,1506639600000,0.0056637,0.0058287,0.0056584,0.0057606,9985.0
68,1506643200000,0.0058163,0.0058498,0.0057101,0.0057893,15003.0
69,1506646800000,0.0057323,0.0058153,0.0057101,0.0058063,7776.0
70,1506650400000,0.0058035,0.0058464,0.0056585,0.0057681,69830.0
71,1506654000000,0.0056702,0.0057669,0.0056584,0.0056977,71836.0
72,1506657600000,0.0056964,0.0058,0.0056584,0.0057966,39855.0
73,1506661200000,0.0057958,0.0059,0.0057039,0.0058674,43411.0
74,1506664800000,0.005801,0.0059557,0.0057155,0.0059526,21889.0
75,1506668400000,0.0059544,0.00606,0.0058773,0.0060582,43028.0
76,1506672000000,0.00606,0.0063,0.0060137,0.00625,84444.0
77,1506675600000,0.0062001,0.00625,0.0058789,0.005899,22746.0
78,1506679200000,0.005897,0.0060588,0.0058137,0.0060588,26688.0
79,1506682800000,0.0060461,0.0061799,0.0059593,0.0061611,33197.0
80,1506686400000,0.0061016,0.00618,0.006024,0.0060809,37507.0
81,1506690000000,0.0061489,0.006155,0.005994,0.006012,34640.0
82,1506693600000,0.0060965,0.0062689,0.0060109,0.0062,44240.0
83,1506697200000,0.0061808,0.0062,0.00602,0.0060216,34588.0
84,1506700800000,0.0060596,0.0060972,0.0059,0.0060275,24476.0
85,1506704400000,0.0059992,0.0061877,0.0059313,0.0061026,18244.0
86,1506708000000,0.0061581,0.0062087,0.0060277,0.0061,67546.0
87,1506711600000,0.0061,0.0061299,0.0060299,0.0061098,23879.0
88,1506715200000,0.0060315,0.0061095,0.0060299,0.006069,15830.0
89,1506718800000,0.006035,0.0060999,0.0060299,0.0060378,25616.0
90,1506722400000,0.0060376,0.0060883,0.00593,0.0059333,25299.0
91,1506726000000,0.0059333,0.0060299,0.0059008,0.0059992,10863.0
92,1506729600000,0.0059334,0.0060285,0.0059,0.0060285,13269.0
