,ts,open,high,low,close,volume
0,1522303200000,0.00049,0.00049,0.00029004,0.0003,5682400.0
1,1522306800000,0.000295,0.000304,0.00027338,0.000296,3891116.0
2,1522310400000,0.000296,0.000298,0.00027533,0.00028038,1898662.0
3,1522314000000,0.00027987,0.00028721,0.0002666,0.00027389,2451546.0
4,1522317600000,0.000273,0.00027529,0.000252,0.00025662,1247546.0
5,1522321200000,0.00025695,0.00026495,0.00025538,0.00026395,1290950.0
6,1522324800000,0.00026398,0.000282,0.00026015,0.000282,2061301.0
7,1522328400000,0.000282,0.000287,0.00027052,0.0002737,1888383.0
8,1522332000000,0.00027399,0.00027594,0.00026352,0.00026777,817075.0
9,1522335600000,0.00026777,0.00027084,0.00026299,0.00026539,1486965.0
10,1522339200000,0.00026494,0.00026678,0.00026015,0.00026094,676151.0
11,1522342800000,0.00026094,0.000272,0.000259,0.00026704,1012800.0
12,1522346400000,0.00026704,0.0002704,0.00026378,0.00026586,483133.0
13,1522350000000,0.00026572,0.00026584,0.00026,0.00026262,332044.0
14,1522353600000,0.00026262,0.00026674,0.00024921,0.00024921,1109357.0
15,1522357200000,0.0002519,0.00025566,0.00024608,0.00024825,956365.0
16,1522360800000,0.0002483,0.00025566,0.0002482,0.00024916,788627.0
17,1522364400000,0.00024918,0.00025749,0.00024605,0.00025521,528181.0
18,1522368000000,0.00025517,0.0002555,0.000243,0.00024882,539682.0
19,1522371600000,0.00024893,0.0002517,0.00024365,0.0002465,711279.0
20,1522375200000,0.00024683,0.000251,0.00024571,0.00024652,328037.0
21,1522378800000,0.00024698,0.00026378,0.00024583,0.00026175,622104.0
22,1522382400000,0.00026175,0.00026197,0.00025073,0.00025605,691045.0
23,1522386000000,0.00025555,0.0002627,0.00025126,0.00025899,406664.0
24,1522389600000,0.00025906,0.00026696,0.00025711,0.00025866,1059832.0
25,1522393200000,0.00025921,0.0002634,0.000239,0.00024746,2349904.0
26,1522396800000,0.00024545,0.00024911,0.00024001,0.00024828,311176.0
27,1522400400000,0.00024888,0.00024996,0.00024451,0.0002447,648442.0
28,1522404000000,0.0002445,0.00024609,0.0002419,0.0002447,209813.0
29,1522407600000,0.00024311,0.00024714,0.000241,0.00024571,197848.0
30,1522411200000,0.00024652,0.00024691,0.00024222,0.000245,485759.0
31,1522414800000,0.00024499,0.00024556,0.0002401,0.00024269,288186.0
32,1522418400000,0.00024383,0.00024657,0.00024175,0.0002457,130416.0
33,1522422000000,0.0002449,0.000245,0.0002347,0.00023981,535416.0
34,1522425600000,0.00023959,0.0002397,0.000234,0.00023507,288326.0
35,1522429200000,0.00023507,0.0002355,0.0002315,0.000233,238963.0
36,1522432800000,0.000233,0.00023455,0.00023121,0.00023272,178220.0
37,1522436400000,0.00023272,0.0002398,0.00023272,0.00023676,168494.0
